id_musicien,nom,prenom,mail,dateNaiss,style,sexe
1730,Jacob,Soto,Jacob@Soto.atk,1981-1-14,ROCK N ROLL,M
1731,Robin,White,Robin@White.gco,1969-11-15,classic,F
1732,Fernando,Olden,Fernando@Olden.kcn,1964-2-16,classic,M
1733,Brian,Huntley,Brian@Huntley.bqr,1948-3-25,ROCK N ROLL,M
1734,Diann,Smith,Diann@Smith.amz,1940-9-5,ROCK N ROLL,F
1735,Ernest,Erway,Ernest@Erway.mcp,1978-3-22,ORIONTAL,M
1736,Elisha,Brown,Elisha@Brown.dwq,2000-4-22,ORIONTAL,M
1737,Charles,Meadows,Charles@Meadows.apc,2007-1-9,ROCK N ROLL,M
1738,Charles,Frye,Charles@Frye.qpw,1951-12-26,ROCK N ROLL,F
1739,Edwin,Rice,Edwin@Rice.kdk,1944-7-22,classic,F
1740,Marie,Furstenberg,Marie@Furstenberg.axu,1956-9-8,JAZZ,M
1741,Donald,Isenhour,Donald@Isenhour.unq,2003-5-9,ORIONTAL,M
1742,Peter,Cruz,Peter@Cruz.sdu,1950-7-24,ORIONTAL,M
1743,Joseph,Perry,Joseph@Perry.dse,1951-6-8,JAZZ,M
1744,Christine,Inman,Christine@Inman.ayt,1958-11-11,JAZZ,M
1745,Emma,Marietta,Emma@Marietta.lmp,1968-1-26,ORIONTAL,M
1746,Courtney,Riley,Courtney@Riley.rvr,1990-2-18,ROCK N ROLL,M
1747,Cathy,Carley,Cathy@Carley.huj,2006-12-18,classic,M
1748,Bobby,Coffman,Bobby@Coffman.bld,2001-3-8,ORIONTAL,M
1749,Arlene,Rawling,Arlene@Rawling.gkl,1982-11-13,JAZZ,F
1750,Lorraine,Moore,Lorraine@Moore.oox,1958-8-16,JAZZ,F
1751,Lloyd,Forman,Lloyd@Forman.kwg,1956-7-27,ROCK N ROLL,M
1752,Hal,Martinez,Hal@Martinez.gru,1946-10-4,ROCK N ROLL,F
1753,Tanya,Conner,Tanya@Conner.xax,1978-6-12,ROCK N ROLL,M
1754,Harold,Nelson,Harold@Nelson.dxz,1972-11-20,ORIONTAL,M
1755,Mary,Natoli,Mary@Natoli.grg,1968-12-26,ORIONTAL,F
1756,Lori,Sewell,Lori@Sewell.smk,2007-8-19,classic,M
1757,Jerrold,Brockman,Jerrold@Brockman.flm,1989-6-19,ORIONTAL,M
1758,Ruben,Partin,Ruben@Partin.ndu,1977-3-24,ROCK N ROLL,M
1759,Frederick,Combs,Frederick@Combs.ndk,1999-9-10,JAZZ,M
1760,Olga,Brown,Olga@Brown.rts,2005-6-10,ROCK N ROLL,M
1761,John,Harmon,John@Harmon.iyw,2002-12-27,classic,F
1762,Edward,Vala,Edward@Vala.jpr,1976-11-8,JAZZ,M
1763,Elizabeth,Holcomb,Elizabeth@Holcomb.jiu,1975-10-13,ORIONTAL,M
1764,Wayne,Creed,Wayne@Creed.zuw,1975-3-10,ORIONTAL,M
1765,Richard,Pipes,Richard@Pipes.dyg,1943-11-26,ROCK N ROLL,M
1766,James,Rutledge,James@Rutledge.yjf,2000-7-6,classic,F
1767,David,Purvis,David@Purvis.ams,1949-2-17,JAZZ,M
1768,Susan,Mcbride,Susan@Mcbride.qln,1989-8-13,JAZZ,M
1769,Randal,Farnum,Randal@Farnum.hnq,2001-10-13,classic,M
1770,Lenore,Fitzgerald,Lenore@Fitzgerald.doi,1989-12-1,ROCK N ROLL,M
1771,Raymond,Brooks,Raymond@Brooks.ubd,2004-5-11,classic,M
1772,Charlie,Greer,Charlie@Greer.gwg,1966-11-16,ROCK N ROLL,F
1773,Kevin,Sayco,Kevin@Sayco.uin,1970-8-17,JAZZ,M
1774,Walter,Eckhardt,Walter@Eckhardt.sfs,2005-9-2,ORIONTAL,M
1775,Arthur,Murphy,Arthur@Murphy.xqh,1973-3-23,ROCK N ROLL,M
1776,Richard,Duvall,Richard@Duvall.kax,1986-7-20,JAZZ,M
1777,Mark,Hunt,Mark@Hunt.nos,1998-2-12,ORIONTAL,M
1778,Madelaine,Hanus,Madelaine@Hanus.txa,2003-10-23,ORIONTAL,M
1779,Danielle,Weakland,Danielle@Weakland.fph,1989-9-8,ROCK N ROLL,M
1780,Richard,Marin,Richard@Marin.zih,1991-5-23,JAZZ,M
1781,Angela,Lackey,Angela@Lackey.uhn,1944-9-7,JAZZ,M
1782,Charlotte,Gazaille,Charlotte@Gazaille.jmu,1947-6-15,JAZZ,F
1783,Carmen,Dick,Carmen@Dick.jtr,1995-5-9,ORIONTAL,F
1784,Jennifer,Torres,Jennifer@Torres.ecu,1950-10-1,ROCK N ROLL,M
1785,Paul,Miller,Paul@Miller.iip,1967-12-5,JAZZ,M
1786,Kevin,Risch,Kevin@Risch.acv,1996-10-21,ROCK N ROLL,F
1787,Hector,Winchenbach,Hector@Winchenbach.szn,1982-7-8,JAZZ,M
1788,Michael,Coleman,Michael@Coleman.sas,1942-7-16,classic,M
1789,Manuel,Graham,Manuel@Graham.vzg,2001-6-16,JAZZ,F
1790,Ernest,Miller,Ernest@Miller.ann,1944-4-21,ROCK N ROLL,F
1791,Joshua,Laws,Joshua@Laws.uwf,1996-3-11,ROCK N ROLL,M
1792,Emily,Long,Emily@Long.aas,1991-10-20,classic,M
1793,Vance,Meyer,Vance@Meyer.uch,2007-10-19,ROCK N ROLL,F
1794,Lora,Hatfield,Lora@Hatfield.hqr,1967-1-16,JAZZ,F
1795,Agnes,Davis,Agnes@Davis.ycl,1954-7-23,JAZZ,M
1796,Christen,Mckenzie,Christen@Mckenzie.ahh,1978-12-19,ORIONTAL,M
1797,Robert,Wilson,Robert@Wilson.svp,2003-9-24,classic,M
1798,David,Armstrong,David@Armstrong.dhb,1954-4-12,classic,M
1799,Debra,Figueroa,Debra@Figueroa.zrm,1953-10-21,ROCK N ROLL,M
1800,Harry,Kittleson,Harry@Kittleson.gjj,1948-1-5,JAZZ,M
1801,Edwina,Dixon,Edwina@Dixon.bbg,1963-12-17,JAZZ,F
1802,Travis,Xiong,Travis@Xiong.yre,2003-6-21,ROCK N ROLL,F
1803,Joyce,Ford,Joyce@Ford.sbf,1942-3-17,JAZZ,F
1804,Helen,Leonard,Helen@Leonard.dye,1961-9-21,ROCK N ROLL,M
1805,Chris,Simcoe,Chris@Simcoe.pea,2000-1-23,JAZZ,M
1806,Brenda,Rosen,Brenda@Rosen.ymr,1947-11-16,JAZZ,M
1807,Charles,Fix,Charles@Fix.cft,1963-11-24,ORIONTAL,M
1808,Sally,Juarez,Sally@Juarez.sba,1985-10-21,classic,M
1809,Jason,Larson,Jason@Larson.zzd,1973-9-20,ORIONTAL,M
1810,Barbara,Mata,Barbara@Mata.wiu,1989-5-24,ROCK N ROLL,M
1811,Joann,Perry,Joann@Perry.nst,1992-2-26,JAZZ,M
1812,David,Beaumont,David@Beaumont.hsn,1970-6-24,classic,M
1813,Troy,Budzynski,Troy@Budzynski.pbr,1984-10-26,ORIONTAL,M
1814,Megan,Illiano,Megan@Illiano.mqg,1966-9-9,ROCK N ROLL,F
1815,Glenna,Borcherding,Glenna@Borcherding.bso,1968-2-15,ROCK N ROLL,M
1816,Debra,Arbogast,Debra@Arbogast.xyj,1973-4-8,ROCK N ROLL,M
1817,James,Eury,James@Eury.oxl,1951-1-13,classic,M
1818,Carole,Thomas,Carole@Thomas.atu,1952-1-2,JAZZ,M
1819,Rodrigo,Hanson,Rodrigo@Hanson.azs,1962-9-7,ROCK N ROLL,M
1820,Stanley,Serrano,Stanley@Serrano.hwu,1942-1-22,classic,F
1821,Adam,Whitfield,Adam@Whitfield.mzu,1998-11-22,ROCK N ROLL,F
1822,John,Sittloh,John@Sittloh.ezs,1943-2-17,ORIONTAL,F
1823,Lavern,Moore,Lavern@Moore.xai,1998-11-10,ORIONTAL,M
1824,Roberta,Schlau,Roberta@Schlau.jaa,2008-10-8,ORIONTAL,F
1825,Todd,Adams,Todd@Adams.bvr,2000-1-10,ROCK N ROLL,M
1826,Lynette,Hartman,Lynette@Hartman.keh,1994-12-4,ORIONTAL,M
1827,Marlene,Hearn,Marlene@Hearn.uwo,1982-4-4,JAZZ,M
1828,Stephen,Pooler,Stephen@Pooler.akx,1963-1-27,ROCK N ROLL,M
1829,Antonio,Golan,Antonio@Golan.esa,1999-7-23,JAZZ,M
1830,Gregory,Beatty,Gregory@Beatty.geb,1966-11-15,ORIONTAL,M
1831,Michael,Provino,Michael@Provino.lkx,1943-12-16,ROCK N ROLL,M
1832,Christopher,Visher,Christopher@Visher.khx,1950-1-21,JAZZ,M
1833,Albert,Coble,Albert@Coble.teu,1945-10-24,classic,M
1834,Louis,Barnett,Louis@Barnett.qqb,1955-12-24,JAZZ,M
1835,Wendy,Logan,Wendy@Logan.oay,2001-12-2,ROCK N ROLL,M
1836,Stephen,Saucier,Stephen@Saucier.vlm,1955-1-23,classic,M
1837,Robert,Coleman,Robert@Coleman.myp,1992-3-4,classic,F
1838,Chad,Varron,Chad@Varron.abu,1987-10-19,ROCK N ROLL,M
1839,Andrea,Scott,Andrea@Scott.kkj,1973-5-15,JAZZ,M
1840,Edith,Aronow,Edith@Aronow.jnl,1993-11-19,ORIONTAL,M
1841,Margaret,Gray,Margaret@Gray.ubl,2005-3-23,JAZZ,M
1842,Connie,Gorham,Connie@Gorham.nee,1958-5-17,ORIONTAL,M
1843,Jerome,Hawkins,Jerome@Hawkins.gxs,1962-3-1,ORIONTAL,F
1844,Felipe,Giorgio,Felipe@Giorgio.hhj,1961-8-26,ORIONTAL,F
1845,Kendra,Pate,Kendra@Pate.fym,2000-7-28,ROCK N ROLL,M
1846,Coralie,Hall,Coralie@Hall.nex,1967-7-28,classic,M
1847,Joseph,Weatherall,Joseph@Weatherall.gpz,1985-9-18,ORIONTAL,F
1848,Priscilla,Hernandez,Priscilla@Hernandez.mgn,1975-8-14,JAZZ,M
1849,Dean,Mattos,Dean@Mattos.fwq,1945-7-12,ORIONTAL,M
1850,Enoch,Santarpia,Enoch@Santarpia.zjd,1979-4-19,ROCK N ROLL,F
1851,Ellen,Burns,Ellen@Burns.skc,1959-8-1,ROCK N ROLL,M
1852,Eric,Baker,Eric@Baker.zkl,1995-2-28,JAZZ,M
1853,Janet,Harris,Janet@Harris.msm,2001-8-13,ROCK N ROLL,M
1854,Erick,Jiminez,Erick@Jiminez.icl,1952-6-4,classic,M
1855,Verla,Walker,Verla@Walker.uut,1953-12-11,classic,M
1856,Melba,Powers,Melba@Powers.lma,2007-9-12,ORIONTAL,M
1857,Elva,Hardy,Elva@Hardy.tdz,1971-1-26,ORIONTAL,M
1858,Thomas,Sawyers,Thomas@Sawyers.hai,1991-12-2,classic,F
1859,Pauline,Luna,Pauline@Luna.ktc,2003-2-24,JAZZ,M
1860,Belinda,Rojas,Belinda@Rojas.syd,1951-10-25,classic,M
1861,Donald,Stewart,Donald@Stewart.tbf,1948-1-26,ORIONTAL,M
1862,Harold,Ames,Harold@Ames.mdg,1974-12-5,ROCK N ROLL,F
1863,Tyler,Joiner,Tyler@Joiner.bdt,2007-3-13,JAZZ,M
1864,John,Mason,John@Mason.iys,2007-1-14,classic,M
1865,Alpha,Manygoats,Alpha@Manygoats.fyc,2000-12-16,classic,M
1866,Edmond,Keen,Edmond@Keen.wzz,1945-6-6,classic,M
1867,Joan,Reynolds,Joan@Reynolds.ser,1979-5-14,ROCK N ROLL,M
1868,Teri,Jefferson,Teri@Jefferson.nof,1976-4-10,ROCK N ROLL,M
1869,Eric,Hedley,Eric@Hedley.okq,1993-12-19,JAZZ,M
1870,Michael,Williams,Michael@Williams.qir,1962-4-11,classic,M
1871,Cassandra,Buckley,Cassandra@Buckley.ouv,1983-3-17,ROCK N ROLL,M
1872,Harvey,Swoope,Harvey@Swoope.spq,1963-12-10,ORIONTAL,M
1873,Sharon,Reed,Sharon@Reed.tzj,1969-1-2,JAZZ,M
1874,Frances,Tovar,Frances@Tovar.osy,2001-7-12,classic,M
1875,Ruby,Foran,Ruby@Foran.lfa,1948-6-17,classic,M
1876,Janice,Wood,Janice@Wood.pps,1965-7-23,ORIONTAL,M
1877,Dorine,Sesco,Dorine@Sesco.hmw,2006-11-11,ROCK N ROLL,F
1878,Helen,Marcus,Helen@Marcus.zev,1997-9-5,ORIONTAL,F
1879,Angela,Juarez,Angela@Juarez.xrc,1958-12-15,ORIONTAL,M
1880,Laura,Shelstad,Laura@Shelstad.imq,1943-9-1,ORIONTAL,M
1881,Nathaniel,Murphy,Nathaniel@Murphy.qog,1958-3-10,ROCK N ROLL,M
1882,Robert,Luong,Robert@Luong.rcg,1962-4-23,JAZZ,M
1883,Brian,Sorkin,Brian@Sorkin.ggv,1999-11-15,JAZZ,M
1884,Eric,Lecky,Eric@Lecky.gco,1961-1-3,classic,M
1885,Regina,Martinez,Regina@Martinez.cmz,1974-3-24,ORIONTAL,M
1886,Carol,Khouri,Carol@Khouri.fyh,1955-6-27,classic,M
1887,Jeffery,Roman,Jeffery@Roman.fvz,1949-8-1,JAZZ,M
1888,Ramon,Arnold,Ramon@Arnold.int,1948-6-23,ORIONTAL,M
1889,Shelia,Davis,Shelia@Davis.ugk,1979-5-9,JAZZ,F
1890,Justin,Niles,Justin@Niles.jkc,2005-11-6,ORIONTAL,M
1891,Elmer,Simmons,Elmer@Simmons.uqm,1998-11-1,ORIONTAL,F
1892,Janice,Ramos,Janice@Ramos.vea,2008-1-19,JAZZ,M
1893,Courtney,Resendez,Courtney@Resendez.igf,1968-4-1,classic,M
1894,David,Kestner,David@Kestner.txr,1959-3-21,JAZZ,F
1895,Loraine,Yoshimura,Loraine@Yoshimura.qfj,1969-6-14,ROCK N ROLL,M
1896,Marx,Wu,Marx@Wu.ovg,2001-1-17,classic,F
1897,James,Miles,James@Miles.zon,2001-1-19,ORIONTAL,M
1898,Barry,Trent,Barry@Trent.slo,1991-2-4,ROCK N ROLL,M
1899,Arthur,Volcko,Arthur@Volcko.npb,1948-6-11,ROCK N ROLL,M
1900,Charles,Joseph,Charles@Joseph.hkx,1976-9-8,classic,M
1901,Dale,Mellott,Dale@Mellott.wlw,1982-6-16,JAZZ,M
1902,Leroy,Thach,Leroy@Thach.gzr,1988-11-28,JAZZ,M
1903,Eleanor,Funston,Eleanor@Funston.lts,1978-9-27,ORIONTAL,M
1904,Hallie,Hise,Hallie@Hise.etv,1973-12-5,ROCK N ROLL,F
1905,Maria,Wilgus,Maria@Wilgus.cmt,1947-2-23,ROCK N ROLL,M
1906,Andres,Viera,Andres@Viera.vpz,1955-1-10,JAZZ,M
1907,Cynthia,Oneill,Cynthia@Oneill.sae,1993-6-14,ROCK N ROLL,M
1908,Gigi,Pritchard,Gigi@Pritchard.qja,1960-8-8,ORIONTAL,F
1909,Ann,Ryder,Ann@Ryder.orx,1993-2-22,ROCK N ROLL,M
1910,Tom,Dunn,Tom@Dunn.sew,1973-7-20,JAZZ,M
1911,Rafael,Litke,Rafael@Litke.qsf,1957-5-26,classic,M
1912,Vincent,Natali,Vincent@Natali.wnx,1977-9-23,JAZZ,M
1913,Mark,Maust,Mark@Maust.cck,1982-9-21,classic,M
1914,Justin,Garvey,Justin@Garvey.hdh,1941-8-8,JAZZ,F
1915,Kathleen,Olander,Kathleen@Olander.bbc,2000-10-22,ROCK N ROLL,F
1916,Lupe,Montgomery,Lupe@Montgomery.tat,1955-12-1,ROCK N ROLL,M
1917,Frankie,Phillips,Frankie@Phillips.bce,1977-11-17,ORIONTAL,M
1918,Ashley,Young,Ashley@Young.tvl,1995-9-17,classic,F
1919,Jennifer,Dec,Jennifer@Dec.vew,1986-4-20,JAZZ,F
1920,Eric,Johnston,Eric@Johnston.hhw,1981-7-28,JAZZ,M
1921,Mary,Andrade,Mary@Andrade.sco,1956-3-6,ROCK N ROLL,F
1922,Jimmie,Sedillo,Jimmie@Sedillo.sld,2003-1-20,ROCK N ROLL,M
1923,Lindsay,Cooper,Lindsay@Cooper.yhv,1957-7-4,classic,F
1924,Nancy,Paul,Nancy@Paul.nrc,1952-1-15,ROCK N ROLL,M
1925,Victoria,Thierry,Victoria@Thierry.cdq,1949-7-3,classic,M
1926,Roberta,Kutz,Roberta@Kutz.qtt,2006-8-28,JAZZ,F
1927,Pamela,Dvorak,Pamela@Dvorak.nbw,2005-2-25,classic,M
1928,Chad,Houchins,Chad@Houchins.ete,1945-4-17,classic,M
1929,Robert,Sellers,Robert@Sellers.ear,1977-1-14,classic,F
1930,Jill,Bynum,Jill@Bynum.jyq,1994-2-24,JAZZ,M
1931,Rory,Young,Rory@Young.oum,1980-1-24,JAZZ,F
1932,Maria,Redel,Maria@Redel.fom,1953-6-5,classic,F
1933,Clarence,Wells,Clarence@Wells.nzo,1955-12-23,ORIONTAL,M
1934,Joan,Hosler,Joan@Hosler.syg,1971-5-8,ORIONTAL,M
1935,Richard,Watts,Richard@Watts.bpi,1962-9-14,ORIONTAL,M
1936,William,Graham,William@Graham.kxm,1977-5-4,JAZZ,F
1937,Richard,Jackson,Richard@Jackson.lsu,2004-3-12,ROCK N ROLL,M
1938,Kevin,Mcintyre,Kevin@Mcintyre.gtp,1969-1-21,JAZZ,M
1939,Martin,Scott,Martin@Scott.hcz,1985-10-20,JAZZ,M
1940,Frances,Byers,Frances@Byers.qre,1995-7-16,classic,M
1941,Eduardo,Jones,Eduardo@Jones.zrw,1958-11-21,JAZZ,F
1942,Kelly,Greene,Kelly@Greene.pyx,1946-7-18,classic,F
1943,Barbara,Guzman,Barbara@Guzman.mwk,2000-8-18,classic,M
1944,Alfredo,Hawkins,Alfredo@Hawkins.uuw,1965-8-9,classic,F
1945,Rudolph,Trotz,Rudolph@Trotz.mow,1959-6-13,classic,F
1946,Bruce,Clifton,Bruce@Clifton.xha,1958-12-26,JAZZ,M
1947,Esther,Gomez,Esther@Gomez.xzf,1981-12-3,ORIONTAL,M
1948,Elaine,Lohrenz,Elaine@Lohrenz.anz,2009-12-19,JAZZ,F
1949,Hannah,Erhart,Hannah@Erhart.slk,1997-12-25,classic,M
1950,Shelly,Armenta,Shelly@Armenta.psp,1961-9-11,ORIONTAL,F
1951,Stephen,Rabren,Stephen@Rabren.ogz,1972-12-1,classic,M
1952,Mary,Wilkes,Mary@Wilkes.msi,1956-1-21,ROCK N ROLL,F
1953,Charles,Mayer,Charles@Mayer.ruz,1982-7-3,ORIONTAL,M
1954,Joel,Christensen,Joel@Christensen.kfu,2003-1-28,JAZZ,F
1955,Linda,Holmes,Linda@Holmes.sjm,1943-8-11,ROCK N ROLL,M
1956,Robert,Bogosh,Robert@Bogosh.bfm,1964-11-24,ORIONTAL,F
1957,William,Tamez,William@Tamez.cqs,1943-11-1,JAZZ,F
1958,Joseph,Lopez,Joseph@Lopez.ucs,1976-12-24,JAZZ,M
1959,Mary,Heberling,Mary@Heberling.ack,1945-6-1,ORIONTAL,F
1960,Irene,Levites,Irene@Levites.nqg,1949-1-25,ROCK N ROLL,M
1961,Marisa,Schnelder,Marisa@Schnelder.tsz,1976-6-7,JAZZ,M
1962,John,Morrison,John@Morrison.hnu,1963-1-27,ORIONTAL,M
1963,Sarah,Carey,Sarah@Carey.jiv,2007-6-9,classic,M
1964,Bruce,Bravo,Bruce@Bravo.kmy,1993-8-16,ORIONTAL,M
1965,Elizabeth,Turner,Elizabeth@Turner.fnp,1988-10-10,ROCK N ROLL,M
1966,Shawn,Davis,Shawn@Davis.ctf,1958-1-25,ROCK N ROLL,M
1967,William,Plummer,William@Plummer.uck,2001-5-12,classic,F
1968,Allen,Russell,Allen@Russell.hwk,1980-5-8,ROCK N ROLL,M
1969,David,Nagao,David@Nagao.ike,1963-10-5,JAZZ,F
1970,Valerie,Grady,Valerie@Grady.yxl,1995-8-4,JAZZ,F
1971,Joseph,Mobley,Joseph@Mobley.hmq,2008-8-4,ROCK N ROLL,M
1972,Patricia,Diaz,Patricia@Diaz.pyp,1971-12-14,ORIONTAL,M
1973,Martha,Ares,Martha@Ares.nnc,1996-8-28,classic,M
1974,Mary,Lauria,Mary@Lauria.fac,1969-5-10,ROCK N ROLL,M
1975,Joseph,Shellum,Joseph@Shellum.wrm,1987-5-23,ORIONTAL,M
1976,Angela,Wortman,Angela@Wortman.lhu,1966-10-14,classic,F
1977,Julia,Fernandez,Julia@Fernandez.wdb,1982-8-15,ORIONTAL,M
1978,Jennifer,Stephens,Jennifer@Stephens.kwl,1960-6-17,JAZZ,M
1979,Lindsay,Knight,Lindsay@Knight.wjk,2007-1-24,classic,M
1980,Charles,Mullis,Charles@Mullis.jxb,1971-4-25,classic,F
1981,Linda,Campos,Linda@Campos.tas,1991-8-7,ORIONTAL,M
1982,Floyd,Allen,Floyd@Allen.trm,1954-11-23,JAZZ,M
1983,Thomas,Kettl,Thomas@Kettl.sjv,1960-5-27,classic,F
1984,James,Wells,James@Wells.yxy,1949-10-13,ROCK N ROLL,M
1985,Maryann,Scott,Maryann@Scott.cyr,2004-3-21,classic,F
1986,Ricky,Pulido,Ricky@Pulido.imj,1989-4-20,classic,M
1987,Nancy,Medina,Nancy@Medina.zgc,1956-10-19,ORIONTAL,F
1988,Cory,Templeton,Cory@Templeton.jpk,1967-4-21,ORIONTAL,M
1989,Brock,Musser,Brock@Musser.tzt,1979-8-16,ROCK N ROLL,F
1990,Amalia,Konon,Amalia@Konon.yjy,1974-12-1,classic,M
1991,Bronwyn,Stockton,Bronwyn@Stockton.xfs,1966-2-28,classic,M
1992,Mary,Christensen,Mary@Christensen.ybx,2002-2-5,ORIONTAL,M
1993,James,Deluca,James@Deluca.xfk,2000-10-26,ORIONTAL,M
1994,David,Manning,David@Manning.hlc,1956-1-14,JAZZ,M
1995,Alan,Johnson,Alan@Johnson.fxk,1973-10-11,JAZZ,M
1996,Marcelino,Mcdonald,Marcelino@Mcdonald.egk,1954-11-22,ORIONTAL,M
1997,Carlos,Fish,Carlos@Fish.zyp,1948-1-5,classic,M
1998,Leonel,Lee,Leonel@Lee.qho,1951-8-12,JAZZ,M
1999,Robert,Sanchez,Robert@Sanchez.ebw,2003-11-25,ROCK N ROLL,M
2000,Warren,Claxton,Warren@Claxton.dvl,1972-9-20,ORIONTAL,M
2001,Annie,Gorby,Annie@Gorby.trc,1990-5-5,ROCK N ROLL,M
2002,Florence,Harris,Florence@Harris.niy,1941-11-10,classic,F
2003,Betty,Boyd,Betty@Boyd.gwl,1947-4-25,ROCK N ROLL,M
2004,Shannon,Arnold,Shannon@Arnold.tov,1981-4-12,JAZZ,M
2005,Glenda,Obradovich,Glenda@Obradovich.wty,1994-1-12,ORIONTAL,F
2006,Jennifer,Hollister,Jennifer@Hollister.pzq,2004-2-9,JAZZ,M
2007,Angela,Escobar,Angela@Escobar.rxv,1993-10-21,ORIONTAL,F
2008,Craig,Napier,Craig@Napier.oxm,1952-6-11,classic,M
2009,Maria,Holmes,Maria@Holmes.icu,2009-11-24,classic,M
2010,James,Henrie,James@Henrie.bfn,1964-2-14,classic,M
2011,Sandra,Maupin,Sandra@Maupin.gri,1982-3-21,ROCK N ROLL,F
2012,Mark,Yarborough,Mark@Yarborough.hoo,1968-3-12,JAZZ,M
2013,Donald,Prickett,Donald@Prickett.qbi,1974-2-14,classic,F
2014,Robert,Luiz,Robert@Luiz.xvt,1989-10-26,JAZZ,M
2015,Susan,Mathew,Susan@Mathew.bsl,1978-1-4,ORIONTAL,M
2016,Ernie,Ruzich,Ernie@Ruzich.edv,1981-2-1,ROCK N ROLL,F
2017,Thomas,Crim,Thomas@Crim.yky,1982-3-5,ORIONTAL,M
2018,Tiffany,Tep,Tiffany@Tep.mju,1978-8-15,ORIONTAL,M
2019,Cindy,Madlock,Cindy@Madlock.sbb,1961-3-18,ROCK N ROLL,F
2020,James,Lehnortt,James@Lehnortt.tvc,2005-1-21,JAZZ,F
2021,Billie,Schachter,Billie@Schachter.nrc,1960-5-2,JAZZ,M
2022,Leann,Neuman,Leann@Neuman.jvy,1948-6-15,classic,M
2023,Shaunta,Helton,Shaunta@Helton.nqr,1988-10-22,JAZZ,M
2024,Dennis,Aguilera,Dennis@Aguilera.gex,1986-9-3,JAZZ,F
2025,Edward,Parish,Edward@Parish.flb,1982-9-14,ORIONTAL,M
2026,Rebecca,Wynn,Rebecca@Wynn.odi,1974-6-13,classic,M
2027,Robert,Lindgren,Robert@Lindgren.eej,2003-11-11,JAZZ,F
2028,Eric,Rue,Eric@Rue.imf,1967-9-27,ROCK N ROLL,M
2029,Barbara,Hurst,Barbara@Hurst.hnq,1977-2-16,classic,M
2030,Glen,Anderson,Glen@Anderson.ttl,1962-11-20,classic,M
2031,Nina,Quinn,Nina@Quinn.jal,1959-5-12,JAZZ,M
2032,Richard,Duval,Richard@Duval.zmp,1981-9-22,JAZZ,M
2033,Russell,Robertson,Russell@Robertson.lrn,1998-1-14,ORIONTAL,M
2034,Patricia,Morton,Patricia@Morton.dvd,1971-11-16,classic,M
2035,Peggy,Haymaker,Peggy@Haymaker.qfd,1981-1-25,classic,M
2036,Rebecca,Zielinski,Rebecca@Zielinski.les,1979-10-4,ROCK N ROLL,M
2037,Richard,Tsang,Richard@Tsang.azk,1996-10-9,JAZZ,M
2038,Mark,Snyder,Mark@Snyder.wiz,1969-3-28,ORIONTAL,M
2039,Paulina,Castro,Paulina@Castro.eeh,1963-8-24,JAZZ,F
2040,Susan,Degreenia,Susan@Degreenia.lde,1995-1-26,classic,M
2041,Jeanine,Miller,Jeanine@Miller.jtu,1972-1-8,ORIONTAL,M
2042,Kelly,Jones,Kelly@Jones.pks,1979-11-28,ROCK N ROLL,M
2043,Jerry,Becker,Jerry@Becker.yun,1987-6-12,ROCK N ROLL,M
2044,Herman,Schwenk,Herman@Schwenk.ssl,1959-1-23,JAZZ,M
2045,Mary,Hance,Mary@Hance.vgu,1972-6-16,classic,M
2046,Regina,Gallagher,Regina@Gallagher.gyo,1964-6-16,classic,F
2047,Daniel,Roberts,Daniel@Roberts.twl,2007-4-5,classic,M
2048,Mark,Franklin,Mark@Franklin.vvk,1968-3-9,ORIONTAL,M
2049,Doris,Simmons,Doris@Simmons.gqg,1972-1-11,ROCK N ROLL,M
2050,Josephine,Roberts,Josephine@Roberts.fgv,1967-10-9,JAZZ,M
2051,John,Narine,John@Narine.fpf,1991-4-25,JAZZ,M
2052,June,Kelly,June@Kelly.dsj,2007-5-22,ROCK N ROLL,M
2053,Bryant,Francis,Bryant@Francis.itv,1944-6-12,ORIONTAL,M
2054,Keith,Pearson,Keith@Pearson.flr,1980-11-11,JAZZ,F
2055,Victor,Grieco,Victor@Grieco.akn,1982-2-7,ROCK N ROLL,F
2056,Christina,Bauer,Christina@Bauer.wol,2003-6-18,classic,F
2057,Roger,Bath,Roger@Bath.pxi,1941-2-23,ROCK N ROLL,F
2058,Judith,Sera,Judith@Sera.uxu,2001-7-6,ORIONTAL,M
2059,Bernice,Williams,Bernice@Williams.qvf,1951-5-28,classic,F
2060,Alexander,Baker,Alexander@Baker.dli,1995-6-25,classic,M
2061,Joe,Hernandez,Joe@Hernandez.qao,1956-1-26,classic,M
2062,Jeffrey,Wilkins,Jeffrey@Wilkins.xzp,1965-6-22,ORIONTAL,M
2063,Brandon,Anderson,Brandon@Anderson.ueo,1955-2-23,classic,M
2064,Theresa,Wagner,Theresa@Wagner.rpl,1972-1-2,ROCK N ROLL,M
2065,Jimmie,Winn,Jimmie@Winn.xrh,1986-2-17,ORIONTAL,F
2066,Malcolm,Carr,Malcolm@Carr.ybs,1960-3-2,classic,F
2067,Cindy,Hetrick,Cindy@Hetrick.wut,1970-8-16,classic,M
2068,John,Rose,John@Rose.crz,1967-1-11,ORIONTAL,M
2069,Joan,Morrow,Joan@Morrow.suo,1981-10-8,JAZZ,M
2070,Sheila,Knoke,Sheila@Knoke.oqk,1974-11-1,classic,F
2071,Amanda,Weber,Amanda@Weber.urh,1980-8-2,ORIONTAL,F
